warnings,steps,time,difference,activeCollisions,collisionStarts,characters,bodies,raycasts,clears,unblocks,explores,flees,pursues
1,35881,1681311935373,17,92,0,9,107,396,62,0,0,1,0
1,35882,1681311935389,16,92,0,9,107,396,40,0,0,1,0
1,35883,1681311935405,16,92,0,9,107,396,78,0,1,1,0
1,35884,1681311935423,18,92,0,9,107,396,62,0,0,1,0
1,35885,1681311935439,16,92,0,9,107,396,43,0,0,1,0
1,35886,1681311935456,17,92,0,9,107,396,65,0,0,1,0
1,35887,1681311935472,16,92,0,9,107,396,43,0,0,1,0
1,35888,1681311935489,17,92,0,9,107,396,65,0,0,1,0
1,35889,1681311935504,15,92,0,9,107,396,43,0,0,1,0
1,35890,1681311935521,17,91,0,9,107,396,62,0,0,1,0
1,35891,1681311935535,14,91,0,9,107,396,43,0,0,1,0
1,35892,1681311935552,17,91,0,9,107,396,62,0,0,1,0
1,35893,1681311935568,16,91,0,9,107,396,43,0,0,1,0
1,35894,1681311935584,16,91,0,9,107,396,62,0,0,1,0
1,35895,1681311935601,17,91,0,9,107,396,43,0,0,1,0
1,35896,1681311935617,16,91,1,9,107,396,62,0,0,1,0
1,35897,1681311935634,17,92,0,9,107,396,43,0,0,1,0
1,35898,1681311935650,16,92,2,9,107,396,62,0,0,1,0
1,35899,1681311935667,17,92,0,9,107,396,62,0,0,1,0
1,35900,1681311935684,17,92,2,9,107,396,43,0,0,1,0
1,35901,1681311935700,16,92,0,9,107,396,62,0,0,1,0
1,35902,1681311935716,16,92,3,9,107,396,43,0,0,1,0
1,35903,1681311935733,17,93,0,9,107,396,68,0,0,1,0
1,35904,1681311935749,16,93,2,9,107,396,43,0,0,1,0
1,35905,1681311935765,16,93,0,9,107,396,71,0,0,1,0
1,35906,1681311935782,17,93,2,9,107,396,40,0,0,1,0
1,35907,1681311935798,16,93,1,9,107,396,68,0,0,1,0
1,35908,1681311935814,16,93,2,9,107,396,40,0,0,1,0
1,35909,1681311935831,17,92,1,9,107,396,74,0,0,1,0
1,35910,1681311935849,18,93,2,9,107,396,74,0,0,1,0
1,35911,1681311935865,16,93,0,9,107,396,40,0,0,1,0
1,35912,1681311935881,16,93,2,9,107,396,74,0,0,1,0
1,35913,1681311935898,17,93,0,9,107,396,40,0,0,1,0
1,35914,1681311935914,16,93,2,9,107,396,74,0,0,1,0
1,35915,1681311935930,16,93,0,9,107,396,40,0,0,1,0
1,35916,1681311935946,16,93,2,9,107,396,74,0,0,1,0
1,35917,1681311935962,16,93,0,9,107,396,53,0,1,1,0
1,35918,1681311935978,16,93,3,9,107,396,72,0,0,1,0
1,35919,1681311935994,16,94,0,9,107,396,40,0,0,1,0
1,35920,1681311936010,16,94,2,9,107,396,72,0,0,1,0
1,35921,1681311936026,16,94,0,9,107,396,40,0,0,1,0
1,35922,1681311936042,16,94,2,9,107,396,75,0,0,1,0
1,35923,1681311936058,16,94,0,9,107,396,40,0,0,1,0
1,35924,1681311936074,16,94,2,9,107,396,75,0,0,1,0
1,35925,1681311936092,18,94,0,9,107,396,75,0,0,1,0
1,35926,1681311936108,16,94,2,9,107,396,40,0,0,1,0
1,35927,1681311936124,16,94,0,9,107,396,78,0,0,1,0
1,35928,1681311936140,16,94,2,9,107,396,47,0,0,1,0
1,35929,1681311936156,16,94,0,9,107,396,81,0,0,1,0
1,35930,1681311936176,20,94,3,9,108,400,115,0,0,2,0
1,35931,1681311936190,14,95,0,9,108,400,78,0,0,2,0
1,35932,1681311936206,16,95,3,9,108,400,41,0,0,2,0
1,35933,1681311936222,16,94,0,9,108,400,78,0,0,2,0
1,35934,1681311936238,16,93,2,9,108,400,47,0,0,2,0
1,35935,1681311936253,15,93,0,9,108,400,84,0,0,2,0
1,35936,1681311936269,16,93,2,9,108,400,47,0,0,2,0
1,35937,1681311936285,16,94,0,9,108,400,87,0,0,2,0
1,35938,1681311936304,19,92,1,9,108,400,87,0,0,2,0
1,35939,1681311936319,15,92,2,9,108,400,47,0,0,2,0
1,35940,1681311936335,16,94,2,9,108,400,87,0,0,2,0
1,35941,1681311936351,16,92,0,9,108,400,47,0,0,2,0
1,35942,1681311936367,16,92,1,9,108,400,85,0,0,2,0
1,35943,1681311936383,16,91,0,9,108,400,47,0,0,2,0
1,35944,1681311936399,16,91,2,9,108,400,88,0,0,2,0
1,35945,1681311936416,17,92,0,9,108,400,47,0,0,2,0
1,35946,1681311936432,16,92,1,9,108,400,88,0,0,2,0
1,35947,1681311936449,17,92,0,9,108,400,47,0,0,2,0
1,35948,1681311936465,16,91,1,9,108,400,88,0,0,2,0
1,35949,1681311936483,18,91,1,9,108,400,88,0,0,2,0
1,35950,1681311936499,16,92,1,9,108,400,47,0,0,2,0
1,35951,1681311936515,16,92,0,9,108,400,88,0,0,2,0
1,35952,1681311936531,16,92,2,9,108,400,47,0,0,2,0
1,35953,1681311936547,16,92,0,9,108,400,88,0,0,2,0
1,35954,1681311936563,16,92,2,9,108,400,47,0,0,2,0
1,35955,1681311936579,16,93,0,9,108,400,88,0,0,2,0
1,35956,1681311936595,16,93,1,9,108,400,47,0,0,2,0
1,35957,1681311936611,16,93,0,9,108,400,88,0,0,2,0
1,35958,1681311936627,16,92,1,9,108,400,47,0,0,2,0
1,35959,1681311936643,16,92,1,9,108,400,88,0,0,2,0
1,35960,1681311936659,16,93,1,9,108,400,47,0,0,2,0
1,35961,1681311936676,17,93,0,9,108,400,89,0,0,2,0
1,35962,1681311936692,16,93,0,9,108,400,47,0,0,2,0
1,35963,1681311936708,16,92,0,9,108,400,86,0,0,2,0
1,35964,1681311936725,17,92,3,9,108,400,86,0,0,2,0
1,35965,1681311936741,16,94,0,9,108,400,47,0,0,2,0
1,35966,1681311936757,16,94,1,9,108,400,104,0,1,2,0
1,35967,1681311936773,16,94,0,9,108,400,47,0,0,2,0
1,35968,1681311936790,17,93,1,9,108,400,86,0,0,2,0
1,35969,1681311936806,16,93,1,9,108,400,47,0,0,2,0
1,35970,1681311936822,16,94,1,9,108,400,86,0,0,2,0
1,35971,1681311936838,16,94,0,9,108,400,47,0,0,2,0
1,35972,1681311936854,16,94,1,9,108,400,90,0,0,2,0
1,35973,1681311936869,15,93,0,9,108,400,47,0,0,2,0
1,35974,1681311936885,16,93,2,9,108,400,90,0,0,2,0
1,35975,1681311936901,16,94,0,9,108,400,47,0,0,2,0
1,35976,1681311936917,16,94,2,9,108,400,90,0,0,2,0
1,35977,1681311936933,16,95,0,9,108,400,47,0,0,2,0
1,35978,1681311936949,16,92,1,9,108,400,90,0,0,2,0
1,35979,1681311936967,18,92,1,9,108,400,90,0,0,2,0
1,35980,1681311936983,16,93,1,9,108,400,47,0,0,2,0
1,35981,1681311936999,16,93,0,9,108,400,90,0,0,2,0
1,35982,1681311937015,16,93,1,9,108,400,47,0,0,2,0
1,35983,1681311937032,17,92,0,9,108,400,90,0,0,2,0
1,35984,1681311937049,17,92,3,9,108,400,47,0,0,2,0
